"id","session_id","category","category_tag","turn","role","text","handover","links","dead_links","timestamp","run_id","endpoint"
"1499","0615b43a-9c85-47c8-bed2-5f90fd66adc0","Offline","","4","user","Kan jeg få kompensation for den tid internet ikke har virket?","0","[]","[]","2026-02-27 17:09:16","a75d831b-989c-41e2-ac84-db2ba429e188","gpt41"
"1442","1e097eb8-a177-4491-a701-fa18bb5f14df","Offline","","1","bot","<p>Øv, det er træls! Lad os kigge på det 🛠️</p><ul><li>Tjek at din router er korrekt forbundet til kabel-tv-stikket, og at alle kabler sidder helt fast.</li><li>Prøv at genstarte routeren ved at slukke den helt og tænde igen efter 1 minut.</li><li>Hvis routeren stadig beder om aktivering, skal du følge aktiveringsguiden fra din velkomstmail. Du skal bruge dit kontonummer og aktiveringskode, som du finder på <a href=""https://www.hiper.dk/mit-hiper/"">Mit Hiper</a> under ""Profil"".</li><li>Tjek også <a href=""https://drift.hiper.dk"">driftsiden</a> for eventuelle kendte fejl i dit område.</li></ul><p>Hvis du stadig oplever problemer efter at have prøvet ovenstående, kan du fejlmelde din forbindelse via <a href=""https://www.hiper.dk/mit-hiper/"">Mit Hiper</a>.</p><p>Skriv tilbage hvis det ikke løser det 🙌</p>","0","[""https://www.hiper.dk/mit-hiper/"",""https://drift.hiper.dk""]","[]","2026-02-27 17:08:15","a75d831b-989c-41e2-ac84-db2ba429e188","gpt41"
"1441","1e097eb8-a177-4491-a701-fa18bb5f14df","Offline","","1","user","Mit internet er stoppet med at virke. Hvis jeg prøver at logge på får jeg en skærm hvis jeg skal indtatse konto nr. og aktiveringskode","0","[]","[]","2026-02-27 17:08:15","a75d831b-989c-41e2-ac84-db2ba429e188","gpt41"
"1458","1e097eb8-a177-4491-a701-fa18bb5f14df","Offline","","2","bot","<p>Hvis du ikke kan logge ind på <a href=""https://www.hiper.dk/mit-hiper/"">Mit Hiper</a> og mangler din aktiveringskode, kan jeg desværre ikke hjælpe med at finde den her i chatten.</p><p>Mine kollegaer er ikke online lige nu, men du kan se åbningstider og kontaktmuligheder på <a href=""https://www.hiper.dk/kontakt"">hiper.dk/kontakt</a>, så hjælper de dig videre, når de er tilbage ✅</p>","1","[""https://www.hiper.dk/mit-hiper/"",""https://www.hiper.dk/kontakt""]","[]","2026-02-27 17:08:33","a75d831b-989c-41e2-ac84-db2ba429e188","gpt41"
"1457","1e097eb8-a177-4491-a701-fa18bb5f14df","Offline","","2","user","Jeg kan ikke logge ind på Mit Hiper for at finde koden. Hvad gør jeg?","0","[]","[]","2026-02-27 17:08:33","a75d831b-989c-41e2-ac84-db2ba429e188","gpt41"
"1404","3a409d15-6c7a-4851-9551-7564dcaea777","Offline","","1","bot","Øv, det er træls! For at jeg kan hjælpe dig bedst muligt, vil jeg gerne vide om du har internet via fibernet, kabel-tv-stik (coax) eller mobilt bredbånd (5G)? 🏠

Så kan jeg guide dig videre.

Giv lyd hvis du er i tvivl om teknologien 🙌","0","[]","[]","2026-02-27 17:07:34","a75d831b-989c-41e2-ac84-db2ba429e188","gpt41"
"1403","3a409d15-6c7a-4851-9551-7564dcaea777","Offline","","1","user","Mit internet virker ikke.","0","[]","[]","2026-02-27 17:07:34","a75d831b-989c-41e2-ac84-db2ba429e188","gpt41"
"1420","3a409d15-6c7a-4851-9551-7564dcaea777","Offline","","2","bot","<p>Øv, det er træls! Lad os kigge på det 🛠️</p><ul><li>Tjek at netværkskablet sidder korrekt: Det skal gå fra fiberboksens aktive LAN-port til routerens blå WAN-port.</li><li>Sørg for, at fiberboksen har strøm.</li><li>Nulstil udstyret: Hold routerens reset-knap inde i 20 sekunder (bemærk: dine ændringer nulstilles). På fiberboksen trykker du reset-hullet i bunden i 20 sekunder, mens den er tændt.</li><li>Tjek om der er driftsproblemer i dit område på <a href=""https://drift.hiper.dk"">driftsiden</a>.</li></ul><p>Du finder en detaljeret vejledning her: <a href=""https://www.hiper.dk/hjaelp/internet-og-wifi/offline"">hjælp til offline internet</a>.</p><p>Hvis det ikke hjælper, kan du fejlmelde dit internet via <a href=""https://www.hiper.dk/mit-hiper/"">Mit Hiper</a>.</p><p>Giv lyd hvis det stadig driller 🤲</p>","0","[""https://drift.hiper.dk"",""https://www.hiper.dk/hjaelp/internet-og-wifi/offline"",""https://www.hiper.dk/mit-hiper/""]","[""https://www.hiper.dk/hjaelp/internet-og-wifi/offline""]","2026-02-27 17:07:52","a75d831b-989c-41e2-ac84-db2ba429e188","gpt41"
"1419","3a409d15-6c7a-4851-9551-7564dcaea777","Offline","","2","user","Jeg har fiber. Hvad er næste skridt?","0","[]","[]","2026-02-27 17:07:52","a75d831b-989c-41e2-ac84-db2ba429e188","gpt41"
"1436","3a409d15-6c7a-4851-9551-7564dcaea777","Offline","","3","bot","<p>Øv, det lyder frustrerende! Når du allerede har genstartet routeren og fulgt fejlsøgningen, er næste skridt at fejlmelde dit internet via <a href=""https://www.hiper.dk/mit-hiper/"">Mit Hiper</a>.</p><p>Du kan også tjekke for eventuelle driftsproblemer i dit område på <a href=""https://drift.hiper.dk"">driftsiden</a>.</p><p>Giv lyd hvis det stadig driller 🤲</p>","0","[""https://www.hiper.dk/mit-hiper/"",""https://drift.hiper.dk""]","[]","2026-02-27 17:08:09","a75d831b-989c-41e2-ac84-db2ba429e188","gpt41"
"1435","3a409d15-6c7a-4851-9551-7564dcaea777","Offline","","3","user","Routeren er genstartet men der sker ingenting. Hvad gør jeg?","0","[]","[]","2026-02-27 17:08:09","a75d831b-989c-41e2-ac84-db2ba429e188","gpt41"
"1450","3a409d15-6c7a-4851-9551-7564dcaea777","Offline","","4","bot","<p>Øv, det er træls! Når fiberboksen lyser grønt, men routeren lyser rødt – og du allerede har genstartet udstyret – tyder det på, at der er en fejl mellem router og internetforbindelse 🛠️</p><ul><li>Du kan fejlmelde dit internet direkte via <a href=""https://www.hiper.dk/mit-hiper/"">Mit Hiper</a>.</li><li>Du kan også tjekke for driftsproblemer i dit område på <a href=""https://drift.hiper.dk"">driftsiden</a>.</li></ul><p>Skriv tilbage hvis det ikke løser det 🙌</p>","0","[""https://www.hiper.dk/mit-hiper/"",""https://drift.hiper.dk""]","[]","2026-02-27 17:08:25","a75d831b-989c-41e2-ac84-db2ba429e188","gpt41"
"1449","3a409d15-6c7a-4851-9551-7564dcaea777","Offline","","4","user","Fiberboksen lyser grønt men routeren lyser rødt. Hvad betyder det?","0","[]","[]","2026-02-27 17:08:25","a75d831b-989c-41e2-ac84-db2ba429e188","gpt41"
"1424","a8733dee-328d-43d0-9028-51958f3fa7c8","Offline","","1","bot","Øv, det er træls! Lad os kigge på det 🛠️

Hvis globussen på fiberboksen lyser rød, kan du prøve følgende:
<ul>
  <li>Sørg for, at netværkskablet sidder korrekt – i routerens blå WAN-port og i fiberboksens aktive LAN-port.</li>
  <li>Tjek at fiberboksen har strøm.</li>
  <li>Nulstil udstyret:
    <ul>
      <li>Router: Hold reset-knappen inde i 20 sekunder (dine ændringer nulstilles).</li>
      <li>Fiberboks: Tryk reset-hullet i bunden i 20 sekunder, mens den er tændt.</li>
    </ul>
  </li>
  <li>Tjek for driftsproblemer i området på <a href=""https://drift.hiper.dk"">driftsiden</a>.</li>
</ul>
Du kan også fejlmelde dit internet via <a href=""https://www.hiper.dk/mit-hiper/"">Mit Hiper</a>.

Giv lyd hvis det stadig driller 🤞","0","[""https://drift.hiper.dk"",""https://www.hiper.dk/mit-hiper/""]","[]","2026-02-27 17:07:54","a75d831b-989c-41e2-ac84-db2ba429e188","gpt41"
"1423","a8733dee-328d-43d0-9028-51958f3fa7c8","Offline","","1","user","Mit fibernet virker ikke. Globus lyser rød","0","[]","[]","2026-02-27 17:07:54","a75d831b-989c-41e2-ac84-db2ba429e188","gpt41"
"1434","a8733dee-328d-43d0-9028-51958f3fa7c8","Offline","","2","bot","<p>Øv, det er træls! Hvis globussen stadig lyser rød efter at du har tjekket det hele, kan du fejlmelde forbindelsen direkte via <a href=""https://www.hiper.dk/mit-hiper/"">Mit Hiper</a>. Du kan også se, om der er kendte problemer i dit område på <a href=""https://drift.hiper.dk"">driftsiden</a> 🛠️</p><p>Skriv tilbage hvis det ikke løser det 🤞</p>","0","[""https://www.hiper.dk/mit-hiper/"",""https://drift.hiper.dk""]","[]","2026-02-27 17:08:09","a75d831b-989c-41e2-ac84-db2ba429e188","gpt41"
"1433","a8733dee-328d-43d0-9028-51958f3fa7c8","Offline","","2","user","Jeg har tjekket alt og det sidder som det skal. Globus lyser stadig rød. Hvad nu?","0","[]","[]","2026-02-27 17:08:09","a75d831b-989c-41e2-ac84-db2ba429e188","gpt41"
"1448","a8733dee-328d-43d0-9028-51958f3fa7c8","Offline","","3","bot","<p>Du kan se, om der er planlagt vedligehold eller driftsproblemer i dit område på <a href=""https://drift.hiper.dk"">driftsiden</a>. Her finder du både aktuelle og planlagte hændelser for dit lokalområde 🛠️</p><p>Giv lyd hvis det stadig driller 🤞</p>","0","[""https://drift.hiper.dk""]","[]","2026-02-27 17:08:23","a75d831b-989c-41e2-ac84-db2ba429e188","gpt41"
"1447","a8733dee-328d-43d0-9028-51958f3fa7c8","Offline","","3","user","Er der planlagt vedligehold i mit område, der kan forklare det?","0","[]","[]","2026-02-27 17:08:23","a75d831b-989c-41e2-ac84-db2ba429e188","gpt41"
"1460","a8733dee-328d-43d0-9028-51958f3fa7c8","Offline","","4","bot","Hvis fejlsøgningen ikke har løst problemet, kan du fejlmelde forbindelsen via <a href=""https://www.hiper.dk/mit-hiper/"">Mit Hiper</a>. Herefter bliver du kontaktet, hvis der skal bookes et teknikerbesøg 🛠️

Skriv endelig igen, hvis du har andre spørgsmål 🤞","0","[""https://www.hiper.dk/mit-hiper/""]","[]","2026-02-27 17:08:37","a75d831b-989c-41e2-ac84-db2ba429e188","gpt41"
"1459","a8733dee-328d-43d0-9028-51958f3fa7c8","Offline","","4","user","Hvornår kan I sende en tekniker ud?","0","[]","[]","2026-02-27 17:08:37","a75d831b-989c-41e2-ac84-db2ba429e188","gpt41"
"1462","4072a365-a86e-4a39-ad92-b7bbb9842333","Regning","","1","bot","<p>Det kan vi ofte godt finde en løsning på, hvis dit kort er spærret og du har brug for at vente med betalingen. Det kræver dog, at du laver en aftale med en af mine kollegaer om betalingsfristen.</p><p>Lige nu er der desværre ingen online, men du kan se vores åbningstider og muligheder for at skrive til os på <a href=""https://www.hiper.dk/kontakt"">hiper.dk/kontakt</a> 📝</p><p>Giv lyd hvis du har brug for mere info 🙌</p>","1","[""https://www.hiper.dk/kontakt""]","[]","2026-02-27 17:08:38","a75d831b-989c-41e2-ac84-db2ba429e188","gpt41"
"1461","4072a365-a86e-4a39-ad92-b7bbb9842333","Regning","","1","user","Mit kort er spærret, kan jeg få lov at betale om 2 uger?","0","[]","[]","2026-02-27 17:08:38","a75d831b-989c-41e2-ac84-db2ba429e188","gpt41"
"1478","a349fa9b-1fb8-4993-9831-095975ff9f11","Regning","","1","bot","<p>Det kan godt virke forvirrende, men din første regning hos Hiper dækker altid fra den dag dit internet bliver aktiveret og resten af måneden <em>plus</em> hele den efterfølgende måned. Den næste regning kommer derefter d. 1. i næste måned og dækker den tredje måned. 🧠</p><p>Som eksempel: Hvis dit internet blev aktiveret den 15. oktober, dækker første regning perioden 15. oktober – 30. november. Din næste regning d. 1. november vil så dække december måned.</p><p>Du kan altid se præcist, hvad din regning dækker over, ved at logge ind på <a href=""https://www.hiper.dk/mit-hiper/"">Mit Hiper</a>.</p><p>Skriv tilbage hvis det ikke løser det 🙌</p>","0","[""https://www.hiper.dk/mit-hiper/""]","[]","2026-02-27 17:08:54","a75d831b-989c-41e2-ac84-db2ba429e188","gpt41"
"1477","a349fa9b-1fb8-4993-9831-095975ff9f11","Regning","","1","user","I har trukket for mange penge. Vi har betalt for november måned i vores første regning men i har nu trukket for november måned (igen)","0","[]","[]","2026-02-27 17:08:54","a75d831b-989c-41e2-ac84-db2ba429e188","gpt41"
"1494","a349fa9b-1fb8-4993-9831-095975ff9f11","Regning","","2","bot","<p>Tak for din præcisering. Da du har haft abonnementet i 14 måneder, gælder forklaringen om første regning ikke længere. For at kunne undersøge sagen nærmere, kræver det at en kollega gennemgår din regningshistorik.</p><p>Lige nu er der desværre ingen kollegaer online. Du kan se vores åbningstider og kontaktmuligheder på <a href=""https://www.hiper.dk/kontakt"">hiper.dk/kontakt</a>. Giv lyd hvis du har andre spørgsmål 🧠</p>","1","[""https://www.hiper.dk/kontakt""]","[]","2026-02-27 17:09:12","a75d831b-989c-41e2-ac84-db2ba429e188","gpt41"
"1493","a349fa9b-1fb8-4993-9831-095975ff9f11","Regning","","2","user","Det er ikke vores første regning – vi har betalt til jer i 14 måneder","0","[]","[]","2026-02-27 17:09:12","a75d831b-989c-41e2-ac84-db2ba429e188","gpt41"
"1468","c855aca1-c6c1-4a45-9dba-a5c7e6271b51","Regning","","1","bot","<p>Du kan nemt tilføje dit nye betalingskort ved at logge ind på <a href=""https://www.hiper.dk/mit-hiper/"">Mit Hiper</a>. Gå til sektionen ""Betaling"" og indtast NB dine nye kortoplysninger. Hvis du har flere abonnementer hos Hiper, skal du gentage det for hvert abonnement 📝</p><p>Giv lyd hvis du har brug for mere hjælp 🙌</p>","0","[""https://www.hiper.dk/mit-hiper/""]","[]","2026-02-27 17:08:46","a75d831b-989c-41e2-ac84-db2ba429e188","gpt41"
"1467","c855aca1-c6c1-4a45-9dba-a5c7e6271b51","Regning","","1","user","Jeg har fået nyt kort, hvordan kan jeg tilmelde det?","0","[]","[]","2026-02-27 17:08:46","a75d831b-989c-41e2-ac84-db2ba429e188","gpt41"
"1484","c855aca1-c6c1-4a45-9dba-a5c7e6271b51","Regning","","2","bot","<p>Øv, det er træls! Lad os kigge på det 🛠️</p><p>Hvis dit nye kort ikke bliver accepteret i <a href=""https://www.hiper.dk/mit-hiper/"">Mit Hiper</a>, kan det skyldes korttype, manglende dækning eller en midlertidig fejl. Tjek at kortet er et Dankort, Visa, Visa Electron eller Mastercard, og at der ikke er begrænsninger på det.</p><p>Får du en specifik fejlbesked, må du gerne skrive den her, så kan jeg bedre hjælpe. Hvis det stadig ikke virker, anbefaler jeg at prøve igen lidt senere.</p><p>Giv lyd hvis det stadig driller 🙌</p>","0","[""https://www.hiper.dk/mit-hiper/""]","[]","2026-02-27 17:09:02","a75d831b-989c-41e2-ac84-db2ba429e188","gpt41"
"1483","c855aca1-c6c1-4a45-9dba-a5c7e6271b51","Regning","","2","user","Mit Hiper accepterer ikke mit nye kort. Hvad kan jeg gøre?","0","[]","[]","2026-02-27 17:09:02","a75d831b-989c-41e2-ac84-db2ba429e188","gpt41"
"1498","c855aca1-c6c1-4a45-9dba-a5c7e6271b51","Regning","","3","bot","<p>Hos Hiper kan du kun betale dit abonnement med automatisk kortbetaling – altså Dankort, Visa, Visa Electron eller Mastercard. MobilePay eller andre betalingsmetoder kan desværre ikke bruges hos os 😊</p><p>Skriv bare igen, hvis du har flere spørgsmål til betaling!</p>","0","[]","[]","2026-02-27 17:09:15","a75d831b-989c-41e2-ac84-db2ba429e188","gpt41"
"1497","c855aca1-c6c1-4a45-9dba-a5c7e6271b51","Regning","","3","user","Understøtter I MobilePay eller anden betalingsmetode?","0","[]","[]","2026-02-27 17:09:15","a75d831b-989c-41e2-ac84-db2ba429e188","gpt41"
"1510","c855aca1-c6c1-4a45-9dba-a5c7e6271b51","Regning","","4","bot","<p>Hvis du ikke når at få tilmeldt et nyt betalingskort i tide, prøver vi automatisk at trække betalingen på dit gamle kort. Går betalingen ikke igennem, kan du risikere at få op til 2 rykkergebyrer. 😊</p><p>Giv lyd hvis du har brug for mere info!</p>","0","[]","[]","2026-02-27 17:09:30","a75d831b-989c-41e2-ac84-db2ba429e188","gpt41"
"1509","c855aca1-c6c1-4a45-9dba-a5c7e6271b51","Regning","","4","user","Hvad sker der med min abonnement hvis jeg ikke får tilmeldt et nyt kort i tide?","0","[]","[]","2026-02-27 17:09:30","a75d831b-989c-41e2-ac84-db2ba429e188","gpt41"
"1472","e082c81e-e85f-40d1-9d1d-6d8493588753","Regning","","1","bot","<p>Det kan godt se ud som om, der er trukket for meget i starten, men den første regning fra Hiper dækker typisk de første to eller tre måneder. Derfor kan det ligne et dobbelt træk, fordi du betaler forud for de første måneder. De næste regninger dækker så kun én måned ad gangen 😊</p><p>Hvis du har flere spørgsmål til din regning, så sig endelig til 🙌</p>","0","[]","[]","2026-02-27 17:08:49","a75d831b-989c-41e2-ac84-db2ba429e188","gpt41"
"1471","e082c81e-e85f-40d1-9d1d-6d8493588753","Regning","","1","user","Hej, i har trukket for meget i december","0","[]","[]","2026-02-27 17:08:49","a75d831b-989c-41e2-ac84-db2ba429e188","gpt41"
"1488","e082c81e-e85f-40d1-9d1d-6d8493588753","Regning","","2","bot","<p>Tak for din præcisering. Forklaringen om forudbetaling gælder kun de første måneder som ny kunde. Der står desværre ikke noget i vores artikler om, hvorfor der kan være et højt træk efter over et år som kunde.</p><p>Du kan altid se dine fakturaer i <a href=""https://www.hiper.dk/mit-hiper/"">Mit Hiper</a> og tjekke detaljerne for det enkelte træk. Hvis det stadig ikke giver mening, kan du finde vores åbningstider og muligheder for at få mere hjælp på <a href=""https://www.hiper.dk/kontakt"">hiper.dk/kontakt</a>. Skriv tilbage hvis du har brug for mere info 😊</p>","0","[""https://www.hiper.dk/mit-hiper/"",""https://www.hiper.dk/kontakt""]","[]","2026-02-27 17:09:05","a75d831b-989c-41e2-ac84-db2ba429e188","gpt41"
"1487","e082c81e-e85f-40d1-9d1d-6d8493588753","Regning","","2","user","Jamen jeg er ikke ny kunde, jeg har haft Hiper i over et år. Forklaringen passer ikke","0","[]","[]","2026-02-27 17:09:05","a75d831b-989c-41e2-ac84-db2ba429e188","gpt41"
"1504","e082c81e-e85f-40d1-9d1d-6d8493588753","Regning","","3","bot","<p>Hvis du oplever, at der er trukket et forkert beløb, skal en af mine kollegaer kigge på det for dig. Da der ikke er nogen online lige nu, kan du finde vores åbningstider og kontaktmuligheder på <a href=""https://www.hiper.dk/kontakt"">hiper.dk/kontakt</a>. Så kan du få det undersøgt og eventuelt få en refusion, hvis der er sket en fejl 😊</p><p>Giv lyd hvis du har andre spørgsmål 🙌</p>","1","[""https://www.hiper.dk/kontakt""]","[]","2026-02-27 17:09:19","a75d831b-989c-41e2-ac84-db2ba429e188","gpt41"
"1503","e082c81e-e85f-40d1-9d1d-6d8493588753","Regning","","3","user","Hvad er den nemmeste måde at få refunderet et forkert trukket beløb?","0","[]","[]","2026-02-27 17:09:19","a75d831b-989c-41e2-ac84-db2ba429e188","gpt41"
"1474","eb1e86a0-2123-4741-8d8b-64e19679565a","Regning","","1","bot","<p>Du betaler altid dit Hiper-abonnement forud, og betalingen bliver automatisk trukket hver måned på det betalingskort, du har tilmeldt. Det betyder, at selvom du har betalt for den første måned, fortsætter de automatiske betalinger forud for hver ny periode 😊</p><p>Den første regning dækker ofte opstart og den første hele måned, og herefter trækkes abonnementsprisen automatisk hver måned.</p><p>Du kan altid se dine regninger og detaljer i <a href=""https://www.hiper.dk/mit-hiper/"">Mit Hiper</a>.</p><p>Skriv tilbage hvis du har flere spørgsmål 🖐️</p>","0","[""https://www.hiper.dk/mit-hiper/""]","[]","2026-02-27 17:08:51","a75d831b-989c-41e2-ac84-db2ba429e188","gpt41"
"1473","eb1e86a0-2123-4741-8d8b-64e19679565a","Regning","","1","user","Hvorfor skal jeg allerede betale igen, når jeg har betalt en måned forud?","0","[]","[]","2026-02-27 17:08:51","a75d831b-989c-41e2-ac84-db2ba429e188","gpt41"
"1490","eb1e86a0-2123-4741-8d8b-64e19679565a","Regning","","2","bot","<p>Ja, du kan få et samlet overblik over alle dine betalinger i <a href=""https://www.hiper.dk/mit-hiper/"">Mit Hiper</a> 😊</p><ul><li>Her kan du se både betalte og kommende regninger</li><li>Få vist eventuelle tilgodehavender</li><li>Se hvornår næste regning bliver trukket</li></ul><p>Du kan også downloade dine tidligere regninger som PDF.</p><p>Giv lyd hvis der er noget, der stadig driller 🖐️</p>","0","[""https://www.hiper.dk/mit-hiper/""]","[]","2026-02-27 17:09:05","a75d831b-989c-41e2-ac84-db2ba429e188","gpt41"
"1489","eb1e86a0-2123-4741-8d8b-64e19679565a","Regning","","2","user","Kan jeg se alle mine betalinger samlet et sted?","0","[]","[]","2026-02-27 17:09:05","a75d831b-989c-41e2-ac84-db2ba429e188","gpt41"
"1502","eb1e86a0-2123-4741-8d8b-64e19679565a","Regning","","3","bot","<p>Det er desværre ikke muligt at skifte til faktura. Betaling af dit Hiper-abonnement kan kun ske med automatisk kortbetaling (Dankort, Visa, Visa Electron eller Mastercard). Andre betalingsformer som faktura eller PBS understøttes ikke 😊</p><p>Skriv endelig, hvis du har andre spørgsmål til betaling.</p>","0","[]","[]","2026-02-27 17:09:19","a75d831b-989c-41e2-ac84-db2ba429e188","gpt41"
"1501","eb1e86a0-2123-4741-8d8b-64e19679565a","Regning","","3","user","Kan jeg skifte til at modtage en faktura i stedet for automatisk betaling?","0","[]","[]","2026-02-27 17:09:19","a75d831b-989c-41e2-ac84-db2ba429e188","gpt41"
"1516","eb1e86a0-2123-4741-8d8b-64e19679565a","Regning","","4","bot","<p>Hvis betalingen ikke går igennem første gang, forsøger vi automatisk igen at trække beløbet på dit kort. Hvis betalingen stadig ikke lykkes, kan du få op til to rykkergebyrer 😊</p><p>Giv lyd hvis du har flere spørgsmål 🖐️</p>","0","[]","[]","2026-02-27 17:09:35","a75d831b-989c-41e2-ac84-db2ba429e188","gpt41"
"1515","eb1e86a0-2123-4741-8d8b-64e19679565a","Regning","","4","user","Hvad sker der hvis betalingen fejler én gang?","0","[]","[]","2026-02-27 17:09:35","a75d831b-989c-41e2-ac84-db2ba429e188","gpt41"
"1464","f712fdbd-2b2d-4c91-a9f8-30ca063a9194","Regning","","1","bot","<p>Det skyldes, at din første regning hos Hiper altid dækker:</p><ul><li>Fra den dag dit internet bliver aktiveret og resten af måneden</li><li>Den efterfølgende måned</li><li>Evt. oprettelse, udstyr og teknikerbesøg</li></ul><p>Eksempel: Hvis dit internet f.eks. aktiveres den 15. marts, dækker din første regning perioden 15. marts – 30. april. Derefter får du en ny regning den 1. april for maj.</p><p>Du kan altid se præcist, hvad din regning dækker over i <a href=""https://www.hiper.dk/mit-hiper/"">Mit Hiper</a>.</p><p>Giv lyd hvis du har flere spørgsmål til din regning 📝</p>","0","[""https://www.hiper.dk/mit-hiper/""]","[]","2026-02-27 17:08:41","a75d831b-989c-41e2-ac84-db2ba429e188","gpt41"
"1463","f712fdbd-2b2d-4c91-a9f8-30ca063a9194","Regning","","1","user","Mit abonnement koster 99,- hvorfor har jeg betalt næsten 200kr på min første regning?","0","[]","[]","2026-02-27 17:08:41","a75d831b-989c-41e2-ac84-db2ba429e188","gpt41"
"1470","f712fdbd-2b2d-4c91-a9f8-30ca063a9194","Regning","","2","bot","Mine kollegaer er ikke online lige nu, da du har henvendt dig uden for åbningstiden. Se mere om vores åbningstider og kontaktmuligheder her: https://www.hiper.dk/kontakt","1","[""https://www.hiper.dk/kontakt""]","[]","2026-02-27 17:08:47","a75d831b-989c-41e2-ac84-db2ba429e188","gpt41"
"1469","f712fdbd-2b2d-4c91-a9f8-30ca063a9194","Regning","","2","user","Hvad koster oprettelsen præcist? Det fremgår ikke klart af mit velkomstbrev","0","[]","[]","2026-02-27 17:08:47","a75d831b-989c-41e2-ac84-db2ba429e188","gpt41"
"1292","1089ecd6-0ec6-4114-841f-3c7063c03fb7","SBBU","SALES_HANDOVER_EXPECTED","1","bot","<p>Tak for din besked. Hvis du har bestilt fiber eller internet via kabel-tv-stikket hos os, kan vi hjælpe med at opsige dit gamle abonnement – men det kræver, at du har udfyldt og indsendt en fuldmagt til os. Du kan gøre det via <a href=""https://www.hiper.dk/mit-hiper/"">Mit Hiper</a> ✅</p><p>Jeg kan desværre ikke bekræfte status på din opsigelse lige nu, da mine kollegaer ikke er online. Du kan finde vores åbningstider og muligheder for personlig hjælp på <a href=""https://www.hiper.dk/kontakt"">hiper.dk/kontakt</a>.</p><p>Giv lyd hvis du har brug for mere info 🖐️</p>","1","[""https://www.hiper.dk/mit-hiper/"",""https://www.hiper.dk/kontakt""]","[]","2026-02-27 17:05:24","a75d831b-989c-41e2-ac84-db2ba429e188","gpt41"
"1291","1089ecd6-0ec6-4114-841f-3c7063c03fb7","SBBU","SALES_HANDOVER_EXPECTED","1","user","Har i opsagt mit gamle abonnement som vi aftalte i telefonen sidst jeg talte med jer","0","[]","[]","2026-02-27 17:05:24","a75d831b-989c-41e2-ac84-db2ba429e188","gpt41"
"1294","3378a387-2fe8-40f6-a524-fb9208286e7f","SBBU","SALES_HANDOVER_EXPECTED","1","bot","<p>Det kommer an på hvilket produkt du bestiller hos os 😊</p>
<p>Hvis du vælger fibernet eller internet via kabel-tv-stikket (coax), kan vi godt opsige dit abonnement hos Yousee for dig. Du skal bare udfylde en fuldmagt med dine oplysninger, kundenummer hos Yousee og den ønskede opsigelsesdato.</p>
<p>Du finder fuldmagten på <a href=""https://www.hiper.dk/mit-hiper/"">Mit Hiper</a>. Brug gerne din seneste faktura fra Yousee, så du får de rigtige oplysninger med.</p>
<p>Hvis du vælger 5G-internet, skal du selv stå for opsigelsen hos Yousee.</p>
<p>Skriv endelig hvis du har spørgsmål til processen eller brug for hjælp 📝</p>","0","[""https://www.hiper.dk/mit-hiper/""]","[]","2026-02-27 17:05:24","a75d831b-989c-41e2-ac84-db2ba429e188","gpt41"
"1293","3378a387-2fe8-40f6-a524-fb9208286e7f","SBBU","SALES_HANDOVER_EXPECTED","1","user","Sørger I for opsigelse af min nuværende udbyder (Yousee)","0","[]","[]","2026-02-27 17:05:24","a75d831b-989c-41e2-ac84-db2ba429e188","gpt41"
"1306","3378a387-2fe8-40f6-a524-fb9208286e7f","SBBU","SALES_HANDOVER_EXPECTED","2","bot","<p>Du kan finde fuldmagten til opsigelse af dit nuværende fiberabonnement på <a href=""https://www.hiper.dk/mit-hiper/"">Mit Hiper</a> 😊</p><p>I fuldmagten skal du udfylde:</p><ul><li>Dit navn og adresse</li><li>Kundenummer hos din nuværende udbyder (Yousee)</li><li>Den dato, du ønsker abonnementet opsagt</li></ul><p>Du kan bruge din seneste faktura fra Yousee til at finde de nødvendige oplysninger. Når du har udfyldt fuldmagten, sender vi den automatisk til Yousee.</p><p>Skriv tilbage hvis du har brug for mere hjælp ✋</p>","0","[""https://www.hiper.dk/mit-hiper/""]","[]","2026-02-27 17:05:42","a75d831b-989c-41e2-ac84-db2ba429e188","gpt41"
"1305","3378a387-2fe8-40f6-a524-fb9208286e7f","SBBU","SALES_HANDOVER_EXPECTED","2","user","Jeg har fiber. Hvad skal jeg udfylde i fuldmagten og hvor finder jeg den?","0","[]","[]","2026-02-27 17:05:42","a75d831b-989c-41e2-ac84-db2ba429e188","gpt41"
"1324","3378a387-2fe8-40f6-a524-fb9208286e7f","SBBU","SALES_HANDOVER_EXPECTED","3","bot","<p>Når du har udfyldt fuldmagten på <a href=""https://www.hiper.dk/mit-hiper/"">Mit Hiper</a>, sørger vi for at sende opsigelsen til Yousee for dig. Du vælger selv den ønskede opsigelsesdato i fuldmagten, så det er vigtigt at du vælger en dato, der passer til opsigelsesvarslet hos Yousee 😊</p><p>Hvis du er i tvivl om dit opsigelsesvarsel, anbefaler vi at tjekke dine vilkår hos Yousee eller se på din seneste faktura. Så sikrer du, at opsigelsen sker korrekt.</p><p>Giv lyd hvis du har flere spørgsmål 📝</p>","0","[""https://www.hiper.dk/mit-hiper/""]","[]","2026-02-27 17:06:02","a75d831b-989c-41e2-ac84-db2ba429e188","gpt41"
